run_index,ch1_max_V,ch1_min_V,diff_mV
0,0.6319802156799998,0.5435380191999999,88.44219647999995
1,0.5756988179199999,0.45509582271999993,120.60299519999995
2,0.5676586182399999,0.43097522367999985,136.68339456
3,0.5917792172799998,0.4711762220799999,120.60299519999995
4,0.5113772204799999,0.4390154233599999,72.36179712000002
5,0.5515782188799999,0.4390154233599999,112.56279552000004
6,0.5515782188799999,0.4711762220799999,80.40199680000003
7,0.5274576198399998,0.43097522367999985,96.48239615999998
8,0.5837390175999999,0.4470556230399999,136.68339456
9,0.5837390175999999,0.4711762220799999,112.56279552000004
10,0.9053470047999999,0.3505732268799999,554.7737779199999
11,0.5274576198399998,0.42293502399999994,104.5225958399999
12,0.6319802156799998,0.4711762220799999,160.80399359999998
13,0.6480606150399999,0.5113772204799999,136.68339456
14,0.6078596166399999,0.45509582271999993,152.76379391999996
15,0.9937892012799999,-1.0162607187200003,2010.0499200000002
16,0.5917792172799998,0.49529682111999984,96.48239615999998
17,0.5596184185599999,0.46313602239999985,96.48239616000009
18,0.5033370207999999,0.4148948243199999,88.44219647999995
19,0.5756988179199999,0.4792164217599999,96.48239615999998
20,1.00182940096,0.39881442495999986,603.014976
21,0.5917792172799998,0.5033370207999999,88.44219647999995
22,0.5515782188799999,0.46313602239999985,88.44219648000006
23,0.5596184185599999,0.4792164217599999,80.40199680000003
24,0.6078596166399999,0.4872566214399999,120.60299519999995
25,0.6078596166399999,0.5113772204799999,96.48239615999998
26,0.6400204153599999,0.5435380191999999,96.48239615999998
27,0.6239400159999999,0.5515782188799999,72.36179712000002
28,0.5676586182399999,0.4792164217599999,88.44219647999995
29,0.5756988179199999,0.4711762220799999,104.52259584000001
30,0.5917792172799998,0.5033370207999999,88.44219647999995
31,0.5194174201599999,0.42293502399999994,96.48239615999998
32,0.5515782188799999,0.46313602239999985,88.44219648000006
33,0.5756988179199999,0.45509582271999993,120.60299519999995
34,0.5435380191999999,0.43097522367999985,112.56279552000004
35,0.5756988179199999,0.45509582271999993,120.60299519999995
36,0.59981941696,0.4872566214399999,112.56279552000004
37,0.9455480031999999,0.39077422527999994,554.7737779199999
38,0.96966860224,0.4068546246399999,562.8139776
39,0.6400204153599999,0.5113772204799999,128.64319487999998
40,0.6721812140799999,0.4872566214399999,184.92459263999993
41,0.6078596166399999,0.4872566214399999,120.60299519999995
42,0.9937892012799999,0.39881442495999986,594.97477632
43,0.59981941696,0.45509582271999993,144.72359424000004
44,0.5756988179199999,0.4792164217599999,96.48239615999998
45,0.4872566214399999,0.39077422527999994,96.48239615999998
46,0.5837390175999999,0.4792164217599999,104.52259584000001
47,0.9937892012799999,0.39881442495999986,594.97477632
48,0.59981941696,0.4711762220799999,128.6431948800001
49,0.5274576198399998,0.4148948243199999,112.56279551999992
50,0.5435380191999999,0.42293502399999994,120.60299519999995
51,0.6078596166399999,0.4792164217599999,128.64319487999998
52,0.5917792172799998,0.4792164217599999,112.56279551999992
53,0.6319802156799998,0.5274576198399998,104.52259584000001
54,0.6239400159999999,0.5274576198399998,96.48239616000009
55,0.5756988179199999,0.4711762220799999,104.52259584000001
56,0.5515782188799999,0.4470556230399999,104.52259584000001
57,0.5917792172799998,0.5194174201599999,72.3617971199999
58,0.5515782188799999,0.4470556230399999,104.52259584000001
59,0.53549781952,0.4390154233599999,96.48239616000009
60,0.5515782188799999,0.4470556230399999,104.52259584000001
61,0.5113772204799999,0.4148948243199999,96.48239615999998
62,0.5917792172799998,0.4792164217599999,112.56279551999992
63,0.5756988179199999,0.5033370207999999,72.36179712000002
64,0.5274576198399998,0.4148948243199999,112.56279551999992
65,0.5515782188799999,0.4470556230399999,104.52259584000001
66,0.6078596166399999,0.53549781952,72.3617971199999
67,0.6480606150399999,0.5113772204799999,136.68339456
68,0.6158998163199999,0.5194174201599999,96.48239615999998
69,1.00182940096,-1.0323411180800002,2034.1705190399998
70,0.6158998163199999,0.46313602239999985,152.76379392000007
71,0.5917792172799998,0.4792164217599999,112.56279551999992
72,0.9857490015999999,0.3746938259199999,611.05517568
73,0.5756988179199999,0.46313602239999985,112.56279552000004
74,0.5676586182399999,0.4068546246399999,160.80399359999998
75,0.6078596166399999,0.43097522367999985,176.88439296
76,0.5435380191999999,0.42293502399999994,120.60299519999995
77,0.9535882028799999,0.3827340255999999,570.8541772799999
78,0.5756988179199999,0.4711762220799999,104.52259584000001
79,0.5837390175999999,0.4390154233599999,144.72359424000004
80,0.6480606150399999,0.5435380191999999,104.52259584000001
81,0.6480606150399999,0.5194174201599999,128.64319487999998
82,0.5837390175999999,0.49529682111999984,88.44219648000006
83,0.53549781952,0.45509582271999993,80.40199680000003
84,0.59981941696,0.5113772204799999,88.44219648000006
85,0.5756988179199999,0.45509582271999993,120.60299519999995
86,0.5194174201599999,0.4470556230399999,72.36179712000002
87,0.5676586182399999,0.4711762220799999,96.48239615999998
88,0.4872566214399999,0.4068546246399999,80.40199680000003
89,0.5917792172799998,0.5033370207999999,88.44219647999995
90,0.5917792172799998,0.4711762220799999,120.60299519999995
91,0.5515782188799999,0.4711762220799999,80.40199680000003
92,0.5837390175999999,0.49529682111999984,88.44219648000006
93,0.6078596166399999,0.5113772204799999,96.48239615999998
94,0.6400204153599999,0.5274576198399998,112.56279552000004
95,0.6158998163199999,0.5194174201599999,96.48239615999998
96,0.5435380191999999,0.4470556230399999,96.48239615999998
97,0.5756988179199999,0.4872566214399999,88.44219647999995
98,0.59981941696,0.49529682111999984,104.52259584000012
99,0.8892666054399999,0.39881442495999986,490.45218048000004
100,0.5596184185599999,0.4792164217599999,80.40199680000003
101,0.53549781952,0.4390154233599999,96.48239616000009
102,0.5837390175999999,0.4390154233599999,144.72359424000004
103,0.6239400159999999,0.39881442495999986,225.12559104000007
104,0.5676586182399999,0.4470556230399999,120.60299519999995
105,0.93750780352,0.39881442495999986,538.6933785600002
106,1.0098696006399999,-1.0243009184000003,2034.1705190399998
107,0.6400204153599999,0.5113772204799999,128.64319487999998
108,0.6561008147199999,0.5033370207999999,152.76379392000007
109,0.6480606150399999,0.4148948243199999,233.16579072
110,0.5435380191999999,0.4390154233599999,104.52259584000001
111,0.6078596166399999,0.45509582271999993,152.76379391999996
112,0.5837390175999999,0.4390154233599999,144.72359424000004
113,0.5113772204799999,0.4148948243199999,96.48239615999998
114,0.5756988179199999,0.4792164217599999,96.48239615999998
115,0.96966860224,0.3746938259199999,594.97477632
116,0.5837390175999999,0.4792164217599999,104.52259584000001
117,0.5194174201599999,0.42293502399999994,96.48239615999998
118,0.5515782188799999,0.46313602239999985,88.44219648000006
119,0.59981941696,0.5033370207999999,96.48239616000009
120,0.5917792172799998,0.5033370207999999,88.44219647999995
121,0.6561008147199999,0.5113772204799999,144.72359424000004
122,0.6400204153599999,0.49529682111999984,144.72359424000004
123,0.5596184185599999,0.4470556230399999,112.56279552000004
124,0.5676586182399999,0.4711762220799999,96.48239615999998
125,0.59981941696,0.46313602239999985,136.68339456000012
126,0.5274576198399998,0.43097522367999985,96.48239615999998
127,0.5515782188799999,0.4470556230399999,104.52259584000001
128,0.5435380191999999,0.46313602239999985,80.40199680000003
129,0.5274576198399998,0.45509582271999993,72.3617971199999
130,0.5756988179199999,0.49529682111999984,80.40199680000003
131,0.59981941696,0.4470556230399999,152.76379392000007
132,0.93750780352,0.4068546246399999,530.65317888
133,0.5515782188799999,0.4390154233599999,112.56279552000004
134,0.6158998163199999,0.5113772204799999,104.52259584000001
135,0.6239400159999999,0.5274576198399998,96.48239616000009
136,0.5917792172799998,0.49529682111999984,96.48239615999998
137,0.5033370207999999,0.4068546246399999,96.48239615999998
138,0.5917792172799998,0.5033370207999999,88.44219647999995
139,0.5837390175999999,0.4711762220799999,112.56279552000004
140,0.49529682111999984,0.3827340255999999,112.56279551999992
141,0.5917792172799998,0.42293502399999994,168.8441932799999
142,0.96966860224,0.39077422527999994,578.89437696
143,0.6239400159999999,0.4390154233599999,184.92459264000004
144,0.5113772204799999,0.4148948243199999,96.48239615999998
145,0.9535882028799999,0.3746938259199999,578.89437696
146,0.6078596166399999,0.46313602239999985,144.72359424000004
147,0.5515782188799999,0.43097522367999985,120.60299520000007
148,0.6239400159999999,0.5435380191999999,80.40199680000003
149,0.6319802156799998,0.4792164217599999,152.76379391999996
150,0.5676586182399999,0.43097522367999985,136.68339456
151,0.5676586182399999,0.43097522367999985,136.68339456
152,0.6078596166399999,0.4792164217599999,128.64319487999998
153,0.5515782188799999,0.43097522367999985,120.60299520000007
154,0.5435380191999999,0.4470556230399999,96.48239615999998
155,0.5515782188799999,0.4792164217599999,72.36179712000002
156,0.5274576198399998,0.43097522367999985,96.48239615999998
157,0.5837390175999999,0.4792164217599999,104.52259584000001
158,0.5676586182399999,0.4711762220799999,96.48239615999998
159,0.53549781952,0.45509582271999993,80.40199680000003
160,0.5756988179199999,0.45509582271999993,120.60299519999995
161,0.6078596166399999,0.5033370207999999,104.52259584000001
162,0.6158998163199999,0.5435380191999999,72.36179712000002
163,0.6078596166399999,0.45509582271999993,152.76379391999996
164,1.0098696006399999,-1.0162607187200003,2026.13031936
165,0.5756988179199999,0.49529682111999984,80.40199680000003
166,0.5676586182399999,0.5033370207999999,64.32159743999999
167,0.9777088019199999,0.3746938259199999,603.0149759999999
168,0.5676586182399999,0.45509582271999993,112.56279551999992
169,0.5113772204799999,0.4068546246399999,104.52259584000001
170,0.5756988179199999,0.4792164217599999,96.48239615999998
171,0.53549781952,0.4148948243199999,120.60299520000007
172,0.5435380191999999,0.4148948243199999,128.64319487999998
173,0.5596184185599999,0.42293502399999994,136.68339456
174,1.0098696006399999,-1.00822051904,2018.09011968
175,0.6239400159999999,0.5033370207999999,120.60299520000007
176,0.6400204153599999,0.5033370207999999,136.68339456
177,0.5837390175999999,0.4390154233599999,144.72359424000004
178,0.5515782188799999,0.42293502399999994,128.64319487999998
179,0.5917792172799998,0.4711762220799999,120.60299519999995
180,0.5515782188799999,0.4470556230399999,104.52259584000001
181,0.5194174201599999,0.43097522367999985,88.44219648000006
182,0.5596184185599999,0.4792164217599999,80.40199680000003
183,0.5113772204799999,0.39881442495999986,112.56279552000004
184,0.6078596166399999,0.5113772204799999,96.48239615999998
185,0.5274576198399998,0.42293502399999994,104.5225958399999
186,0.5756988179199999,0.46313602239999985,112.56279552000004
187,0.5917792172799998,0.4711762220799999,120.60299519999995
188,0.5756988179199999,0.49529682111999984,80.40199680000003
