time_s,ch1_V_avg,ch2_V_avg,ch1_V_sd,ch2_V_sd
-0.0018062400000000002,-0.014366140264727262,7.917750956799998,0.013154308692144508,0.7641797826991406
-0.00180432,-0.01451232575999999,7.919578275490907,0.013208063767686833,0.7677261527200233
-0.0018024,-0.014512325759999995,7.928714868945454,0.013232512875938667,0.7622722943073049
-0.0018004800000000001,-0.014804696750545444,7.925060231563634,0.012542915688556366,0.7626051356340584
-0.00179856,-0.016156912581818172,7.919578275490907,0.008503690175381674,0.7605159016722843
-0.0017966400000000002,-0.01705229874036363,7.925060231563634,0.006218926884963572,0.7635678058159765
-0.00179472,-0.017527401599999996,7.925060231563635,0.004754716942810113,0.756512144939776
-0.0017928000000000002,-0.01679647412363635,7.921405594181817,0.005989063143818162,0.7577998786636864
-0.0017908800000000001,-0.015955907525818172,7.921405594181817,0.009837239109421927,0.7655156860366551
-0.00178896,-0.016175185768727264,7.928714868945452,0.009817532196970652,0.7679370662035455
-0.0017870400000000002,-0.016175185768727268,7.928714868945454,0.009762004382451341,0.7629465849564774
-0.00178512,-0.016558922693818177,7.926887550254543,0.008759015364094024,0.7665247979707585
-0.0017832000000000002,-0.017070571927272717,7.923232912872726,0.00632801280548662,0.7745676092765751
-0.00178128,-0.017673587095272725,7.919578275490907,0.0048443248979736986,0.7593559081725688
-0.0017793600000000002,-0.01807559720727271,7.932369506327271,0.00411990466970464,0.7647126774966224
-0.0017774400000000001,-0.018166963141818173,7.93602414370909,0.0034303011296190162,0.7637689380235716
-0.00177552,-0.01824005588945454,7.934196825018183,0.0033243140905189835,0.7646755616160914
-0.0017736000000000002,-0.018422787758545448,7.930542187636363,0.003109664782614033,0.7659931638508041
-0.00177168,-0.018477607319272726,7.939678781090908,0.003266610079515805,0.7572973938700178
-0.0017697600000000002,-0.018404514571636353,7.926887550254543,0.003028777285008873,0.7621036284269123
-0.0017678400000000001,-0.017984231272727268,7.93419682501818,0.003553653329770237,0.7636180938344652
-0.00176592,-0.016449283572363627,7.925060231563634,0.009760755820105983,0.7633753688991989
-0.0017640000000000002,-0.01652237631999999,7.926887550254545,0.009800085782519737,0.764509609762641
-0.00176208,-0.016485829946181807,7.93419682501818,0.009791018413082685,0.7643873063950823
-0.0017601600000000002,-0.016394464011636356,7.928714868945452,0.00936416590367475,0.7666924912317645
-0.00175824,-0.015425985105454539,7.930542187636362,0.01121652212546002,0.7618582295798039
-0.00175632,-0.01586454159127272,7.937851462399997,0.010289021288395265,0.7732818900995511
-0.0017544000000000001,-0.013927583778909082,7.937851462399999,0.013235691979286764,0.767656560302293
-0.00175248,-0.014110315647999992,7.934196825018182,0.013125491638036618,0.7558829167046373
-0.0017505600000000002,-0.014658511255272722,7.936024143709091,0.011971991866195278,0.7674151126904878
-0.00174864,-0.015316345983999991,7.93419682501818,0.010548109100807258,0.7695593807934015
-0.0017467200000000002,-0.015955907525818176,7.93419682501818,0.009871530065810723,0.7572422765683167
-0.0017448000000000001,-0.016632015441454543,7.939678781090907,0.006946311116747134,0.7663614251019235
-0.00174288,-0.01635791763781818,7.937851462399999,0.0063176884623028975,0.7685173229277358
-0.0017409600000000002,-0.01560871697454545,7.934196825018179,0.009898671536192474,0.7585992005524557
-0.00173904,-0.015736629282909084,7.925060231563634,0.009748586801424328,0.7696049386098588
-0.0017371200000000002,-0.015919361151999992,7.93236950632727,0.009712555532366033,0.7650008101165701
-0.0017352000000000001,-0.01606554664727272,7.926887550254545,0.009718260794851743,0.7586256100356766
-0.0017332800000000002,-0.016759927749818177,7.930542187636362,0.007037170116228487,0.7602172847068528
-0.0017313600000000001,-0.01736294291781818,7.93419682501818,0.005413799771609939,0.7675521598448128
-0.00172944,-0.017600494347636355,7.9305421876363615,0.0042809596136173435,0.7623401882165634
-0.0017275200000000002,-0.01776495302981818,7.9396787810909055,0.0038097732284769633,0.7642496917115807
-0.0017256,-0.01794768489890908,7.932369506327273,0.0034320528225566145,0.7660563691925751
-0.00172368,-0.018057324020363627,7.939678781090908,0.0032606247892844028,0.7669363432477051
-0.0017217600000000001,-0.017746679842909088,7.934196825018182,0.0031315465809076118,0.7618845260941127
-0.00171984,-0.015937634338909084,7.937851462400001,0.009615239130955532,0.7605422445989345
-0.0017179200000000002,-0.015937634338909087,7.9360241437090915,0.009598416498837609,0.7580730200375608
-0.001716,-0.016010727086545447,7.93967878109091,0.00964000239166328,0.7663614251019236
-0.0017140800000000002,-0.016010727086545454,7.93602414370909,0.009622459656404977,0.7672236407652706
-0.0017121600000000001,-0.01606554664727272,7.932369506327271,0.00813132179076457,0.7648087337644436
-0.00171024,-0.015206706862545454,7.9305421876363615,0.010714072975159975,0.7623401882165632
-0.0017083200000000002,-0.015590443787636356,7.93602414370909,0.010113197853328246,0.7636727509681982
-0.0017064,-0.015736629282909084,7.9378514623999985,0.009860970864964604,0.7572510956061799
-0.0017044800000000002,-0.016248278516363627,7.945160737163636,0.00886776881651358,0.7666641819560852
-0.00170256,-0.016924386431999994,7.941506099781819,0.006341296112290389,0.7569511906770554
-0.0017006400000000002,-0.017289850170181816,7.945160737163636,0.004535138468353348,0.7562450628704991
-0.0016987200000000001,-0.017527401599999992,7.943333418472725,0.0036839850609989267,0.7589270531644978
-0.0016968,-0.017874592151272718,7.941506099781818,0.0031527470280630133,0.7560772606040642
-0.0016948800000000002,-0.01803905083345454,7.943333418472725,0.0029539893872582205,0.7661522569951937
-0.00169296,-0.018130416767999997,7.941506099781816,0.0028760394053848706,0.7633294392832146
-0.0016910400000000002,-0.018258329076363627,7.941506099781819,0.0028872213575981283,0.7602436379807711
-0.0016891200000000001,-0.018313148637090906,7.945160737163636,0.002865105181608771,0.7691514096526589
-0.0016872000000000002,-0.018294875450181814,7.939678781090908,0.0029182800109089344,0.7575883467406795
-0.0016852800000000002,-0.01845933413236363,7.941506099781816,0.0029106611409120274,0.7628481056441281
-0.00168336,-0.018404514571636357,7.943333418472728,0.002738357627001235,0.7683543737235787
-0.0016814400000000002,-0.018459334132363628,7.945160737163634,0.0027657179202934296,0.7661849432759702
-0.00167952,-0.018459334132363628,7.943333418472727,0.0026601141240913716,0.761053555689712
-0.0016776,-0.018404514571636353,7.941506099781816,0.002749067212834783,0.7657315690464819
-0.0016756800000000001,-0.0169061132450909,7.93967878109091,0.00675250507669259,0.7611676211551943
-0.00167376,-0.016321371263999993,7.941506099781818,0.00967314583545799,0.7638104695983283
-0.0016718400000000002,-0.01639446401163636,7.93967878109091,0.00964244405381787,0.7634803405030799
-0.00166992,-0.0163030980770909,7.939678781090907,0.009631269687529635,0.7660738042312215
-0.0016680000000000002,-0.016650288628363628,7.950642693236364,0.008380542525118379,0.7609658013892788
-0.0016660800000000001,-0.017344669730909087,7.948815374545455,0.00591512402813076,0.7648938644627103
-0.00166416,-0.01785631896436363,7.946988055854546,0.004294665447747645,0.7588918543029556
-0.0016622400000000002,-0.0179111385250909,7.946988055854546,0.003487259509191522,0.756565108690413
-0.00166032,-0.018166963141818177,7.950642693236364,0.003222718840928018,0.7678848868176487
-0.0016584000000000002,-0.018367968197818177,7.943333418472725,0.00298301031337448,0.7655767500315815
-0.00165648,-0.018367968197818177,7.946988055854546,0.002925821979814589,0.7567592773956413
-0.0016545600000000002,-0.018441060945454536,7.937851462400001,0.002813892792784212,0.7631456931767241
-0.0016526400000000001,-0.0185141536930909,7.943333418472728,0.0028670275043248717,0.7603775863343979
-0.00165072,-0.018477607319272712,7.939678781090907,0.0027300532632937866,0.7681805231404276
-0.0016488000000000002,-0.0185141536930909,7.952470011927274,0.0026541450156327205,0.7677087552070143
-0.00164688,-0.01860551962763635,7.945160737163636,0.0027842484977916556,0.7626292171986464
-0.0016449600000000002,-0.018441060945454536,7.9451607371636355,0.002792929743947778,0.7537152459913005
-0.0016430400000000001,-0.018477607319272723,7.946988055854544,0.0027674679738105058,0.7687019569351022
-0.00164112,-0.018404514571636353,7.946988055854543,0.002703258467024915,0.7718491189995383
-0.0016392000000000002,-0.016339644450909088,7.946988055854546,0.009654124307718562,0.7564680056482349
-0.00163728,-0.01580972203054545,7.952470011927272,0.009671005407578948,0.7640639818270484
-0.0016353600000000002,-0.013872764218181809,7.943333418472725,0.01297330639833866,0.765384818213872
-0.0016334400000000001,-0.010199853649454539,7.946988055854543,0.016710886875407987,0.7617902927163949
-0.00163152,-0.010565317387636356,7.945160737163636,0.016366860089223056,0.765801336398369
-0.0016296000000000001,-0.011186605742545451,7.948815374545455,0.015579775311240081,0.7593998796079373
-0.00162768,-0.012392636078545448,7.946988055854546,0.013782974434445722,0.7597625468475291
-0.0016257600000000002,-0.013781398283636354,7.952470011927272,0.010961780066342857,0.7671344159347779
-0.00162384,-0.015553897413818173,7.950642693236364,0.007145937621270043,0.765489514261948
-0.0016219200000000002,-0.01648582994618181,7.946988055854546,0.005053056592430035,0.765445892648873
-0.0016200000000000001,-0.016979205992727262,7.946988055854543,0.00377176461021891,0.7679370662035456
-0.00161808,-0.01741776247854545,7.950642693236364,0.003323761599372779,0.7593229279250131
-0.0016161600000000002,-0.017838045777454535,7.948815374545455,0.002979370138353166,0.7678653186337886
-0.00161424,-0.01794768489890908,7.948815374545453,0.002908365847485959,0.7620072311619799
-0.0016123200000000002,-0.018057324020363627,7.950642693236364,0.0025587682050635455,0.7630866225318281
-0.0016104000000000001,-0.018166963141818177,7.943333418472728,0.0024719509065931405,0.7595075988657777
-0.0016084800000000002,-0.01789286533818181,7.952470011927272,0.002607181013613214,0.7679957637750738
-0.0016065600000000001,-0.016047273460363626,7.950642693236364,0.009519190429287522,0.7619305428103087
-0.00160464,-0.01604727346036363,7.950642693236364,0.009493690011717699,0.7650095397139834
-0.0016027200000000002,-0.016010727086545454,7.943333418472728,0.00950416540349745,0.7596043133455587
-0.0016008,-0.016193458955636356,7.952470011927272,0.00956000329791401,0.7581765237119789
-0.00159888,-0.01666856181527272,7.948815374545455,0.007384447828551435,0.7594966078047144
-0.0015969600000000001,-0.01723503060945454,7.952470011927272,0.005324901981010915,0.7616565928077059
-0.0015950400000000003,-0.017563947973818175,7.954297330618181,0.0037860790941922668,0.7638825980193276
-0.0015931200000000002,-0.017874592151272725,7.948815374545455,0.0033842415755438904,0.7589160536956361
-0.0015912,-0.018002504459636356,7.9597792866909085,0.002972469607927619,0.7666728926137835
-0.0015892800000000002,-0.01809387039418181,7.948815374545455,0.002816442925350158,0.763932865315739
-0.0015873600000000001,-0.01805732402036363,7.954297330618181,0.0027683727397993284,0.7614746355583996
-0.00158544,-0.01813041676799999,7.961606605381817,0.0026221864039960344,0.7546914682945002
-0.0015835200000000002,-0.01814868995490908,7.950642693236362,0.002552562112478703,0.767214936360551
-0.0015816,-0.018240055889454543,7.95612464930909,0.002574639510890579,0.76109523543793
-0.0015796800000000002,-0.016759927749818174,7.950642693236364,0.006444323766557489,0.7625088017702629
-0.00157776,-0.016156912581818176,7.95612464930909,0.009581703726359735,0.7666728926137835
-0.0015758400000000002,-0.016120366207999993,7.95612464930909,0.009529497632751169,0.7652342925496803
-0.0015739200000000001,-0.016248278516363627,7.952470011927272,0.009568260144003141,0.7656007381256229
-0.001572,-0.01621173214254545,7.9597792866909085,0.009572516704979613,0.7572246381844568
-0.0015700800000000002,-0.01674165456290909,7.957951968,0.006924645818149236,0.7608078181413235
-0.00156816,-0.017308123357090904,7.961606605381817,0.005295221494112311,0.7602194808479049
-0.0015662400000000002,-0.017637040721454538,7.961606605381817,0.004161836159877185,0.7696309704370417
-0.0015643200000000001,-0.01765531390836363,7.961606605381818,0.0035455633654327755,0.761956836828957
-0.0015624000000000002,-0.017819772590545443,7.954297330618181,0.0033149092177822514,0.7615711002376048
-0.0015604800000000002,-0.01798423127272727,7.961606605381818,0.0030072580702722963,0.7666663596297882
-0.00155856,-0.01792941171199999,7.965261242763635,0.0029609893719247295,0.7558321140393228
-0.0015566400000000002,-0.017947684898909085,7.965261242763635,0.0028548309327093378,0.7602897540121126
-0.00155472,-0.018093870394181814,7.961606605381818,0.002729013441026665,0.7658035165256987
-0.0015528,-0.018075597207272722,7.95429733061818,0.0027111522896359325,0.75838128722471
-0.0015508800000000001,-0.0179111385250909,7.963433924072726,0.0028237838997295754,0.7635831112156762
-0.0015489600000000003,-0.015955907525818176,7.957951968,0.009602955254923853,0.7672497533869232
-0.0015470400000000002,-0.016010727086545454,7.963433924072726,0.009521154566403086,0.7602085000792004
-0.00154512,-0.01599245389963636,7.9597792866909085,0.009555199526026533,0.7673433163174193
-0.0015432000000000002,-0.016083819834181813,7.963433924072725,0.009574033955518311,0.7613671945996152
-0.0015412800000000001,-0.016431010385454536,7.9597792866909085,0.007381847340349117,0.7640814623285851
-0.00153936,-0.01688784005818181,7.967088561454545,0.004716181747554712,0.7670038243031806
-0.0015374400000000002,-0.015170160488727264,7.957951968,0.009675268534014724,0.7611939415275418
-0.00153552,-0.015480804666181814,7.957951968,0.009550026220470421,0.76186918657107
-0.0015336000000000002,-0.015590443787636354,7.95612464930909,0.00943761898911679,0.7618669951854231
-0.00153168,-0.015681809722181816,7.961606605381817,0.00942244617190126,0.7572180236845842
-0.0015297600000000002,-0.01586454159127272,7.95612464930909,0.008710772808669916,0.7611917481979403
-0.0015278400000000001,-0.014311320703999993,7.965261242763635,0.01080866342726254,0.7617376922737739
-0.00152592,-0.014859516311272724,7.961606605381817,0.01009786625652445,0.7644593803902653
-0.0015240000000000002,-0.015060521367272718,7.9597792866909085,0.009737328492738983,0.7580972455684344
-0.00152208,-0.015316345983999996,7.961606605381818,0.009653570896272959,0.764939700145221
-0.0015201600000000002,-0.01582799521745454,7.963433924072728,0.007503496559237817,0.7603051254009708
-0.0015182400000000001,-0.01648582994618181,7.963433924072726,0.005123796395843697,0.7569158999319816
-0.0015163200000000003,-0.016833020497454537,7.967088561454545,0.003957358068795799,0.7620072311619797
-0.0015144000000000002,-0.01712539148799999,7.957951968,0.0034020041623332655,0.7683022226791989
-0.00151248,-0.017289850170181812,7.970743198836362,0.0030397269293127006,0.7561479187286615
-0.0015105600000000002,-0.017454308852363633,7.965261242763635,0.002778305719468871,0.7666402271370931
-0.0015086400000000001,-0.017436035665454538,7.965261242763635,0.002631085108405977,0.7615447929005478
-0.00150672,-0.0175091284130909,7.967088561454545,0.0027285239757835525,0.7628743680371051
-0.0015048000000000001,-0.017655313908363626,7.9597792866909085,0.00254437313853234,0.7625416442274444
-0.0015028800000000003,-0.017673587095272718,7.967088561454545,0.0025143400544415783,0.7675782612904137
-0.0015009600000000002,-0.01763704072145454,7.967088561454545,0.002649864133788867,0.7583350551352924
-0.00149904,-0.017618767534545447,7.9597792866909085,0.002502292611834763,0.7606124879429249
-0.0014971200000000002,-0.01663201544145454,7.963433924072726,0.005286480660991808,0.7637754957907779
-0.0014952000000000001,-0.015700082909090904,7.968915880145454,0.009463341070236657,0.7627539913105108
-0.00149328,-0.01560871697454545,7.967088561454545,0.00943901642244377,0.7600767184809561
-0.0014913600000000002,-0.01568180972218181,7.970743198836362,0.00946367626715244,0.7647454253070268
-0.00148944,-0.01632137126399999,7.9670885614545455,0.007012167325314928,0.763932865315739
-0.0014875200000000002,-0.0169061132450909,7.963433924072726,0.004798895147536689,0.7664638095065964
-0.0014856000000000001,-0.017107118301090903,7.970743198836362,0.003371588682732112,0.7579915284788719
-0.0014836800000000002,-0.017381216104727266,7.979879792290908,0.0028278605443336803,0.7632878815349174
-0.0014817600000000002,-0.01743603566545454,7.965261242763635,0.0025343796963740645,0.7660650867614993
-0.00147984,-0.0177101334690909,7.9670885614545455,0.002541024456933535,0.7690124764790173
-0.0014779200000000002,-0.017819772590545447,7.963433924072726,0.0025509918685535206,0.7603051254009708
-0.001476,-0.017874592151272715,7.978052473599999,0.002584218875461486,0.7674651486149137
-0.00147408,-0.01789286533818181,7.972570517527273,0.002441300506560036,0.7580554009833864
-0.0014721600000000001,-0.017746679842909077,7.97622515490909,0.0025177905385634536,0.7698044934551332
-0.0014702400000000003,-0.017381216104727263,7.968915880145453,0.0030933542513275412,0.7649658907307162
-0.0014683200000000002,-0.01575490246981817,7.972570517527271,0.0094923533924545,0.7560176376748071
-0.0014664,-0.015955907525818172,7.970743198836362,0.009531547226327338,0.7554675599716096
-0.0014644800000000002,-0.01586454159127272,7.97622515490909,0.009534541993626999,0.7665531123939738
-0.0014625600000000001,-0.01593763433890908,7.963433924072726,0.00947284547306499,0.7631981965784105
-0.00146064,-0.016595469067636356,7.9743978362181815,0.006265118759043797,0.7686997850281071
-0.0014587200000000002,-0.017253303796363625,7.963433924072726,0.004466140337907354,0.7667512840799938
-0.0014568,-0.017326396543999992,7.97622515490909,0.003374360557154032,0.7639612758028322
-0.0014548800000000002,-0.01767358709527272,7.970743198836363,0.0028767939590808632,0.7620510496122357
-0.00145296,-0.01780149940363636,7.970743198836362,0.0026071169763525015,0.7550785082997555
-0.0014510400000000002,-0.01785631896436363,7.978052473599999,0.0026704498118406564,0.7647803547591923
-0.0014491200000000001,-0.0179111385250909,7.979879792290907,0.0026932966662831168,0.7565209724890469
-0.0014472,-0.01794768489890908,7.970743198836363,0.0026631250069160273,0.7593471135799452
-0.0014452800000000002,-0.01789286533818181,7.9743978362181815,0.0027577986671431416,0.7699411153071367
-0.00144336,-0.018002504459636356,7.979879792290908,0.0027570721021001094,0.7606849195977693
-0.0014414400000000002,-0.018039050833454542,7.979879792290908,0.002704740313630393,0.7658819969764659
-0.0014395200000000001,-0.018112143581090902,7.979879792290907,0.002623523133852217,0.7614570952128639
-0.0014376000000000002,-0.018130416767999993,7.976225154909089,0.0027265652361371465,0.7674151126904878
-0.0014356800000000002,-0.01814868995490909,7.972570517527273,0.002802239535578512,0.7678761899086082
-0.00143376,-0.018093870394181807,7.981707110981817,0.0027743969727574125,0.7673607221156165
-0.0014318400000000002,-0.018148689954909085,7.970743198836363,0.0027359177836629614,0.7652255655162191
-0.00142992,-0.01816696314181817,7.979879792290908,0.0029289587351746635,0.7629028179426187
-0.001428,-0.01824005588945454,7.9743978362181815,0.002716258679592717,0.7669777033085946
-0.0014260800000000001,-0.018075597207272715,7.9743978362181815,0.0027859869111124176,0.771275698240814
-0.0014241600000000003,-0.0181121435810909,7.9743978362181815,0.0028205301802289163,0.7671692366154703
-0.0014222400000000002,-0.018075597207272722,7.968915880145453,0.0027807083711216514,0.7604390629238299
-0.00142032,-0.018112143581090902,7.979879792290908,0.0027332314404622613,0.7671278868811892
-0.0014184000000000002,-0.018112143581090902,7.981707110981817,0.002791733935644998,0.7602436379807711
-0.0014164800000000001,-0.018166963141818173,7.976225154909089,0.0028475699980399162,0.7591382120604723
-0.00141456,-0.0181121435810909,7.972570517527273,0.002962793134892355,0.7624036964000185
-0.0014126400000000002,-0.01798423127272726,7.983534429672727,0.002867202197026701,0.7694053320075547
-0.00141072,-0.018093870394181807,7.981707110981817,0.002837232251052015,0.767456446949349
-0.0014088000000000002,-0.0181121435810909,7.983534429672726,0.0029478790832010416,0.7667273319823287
-0.0014068800000000001,-0.017984231272727264,7.983534429672726,0.0031828933341810388,0.7667273319823287
-0.0014049600000000002,-0.016010727086545447,7.979879792290908,0.009671195303393432,0.763191633850728
-0.0014030400000000001,-0.015809722030545443,7.983534429672727,0.009817260100903839,0.7607639280834747
-0.00140112,-0.01421995476945454,7.976225154909089,0.0130413726363551,0.7566180687335532
-0.0013992000000000002,-0.014274774330181806,7.987189067054547,0.013075394183225916,0.7603424546230168
-0.00139728,-0.014804696750545444,7.985361748363635,0.011289635685711936,0.7652255655162191
-0.0013953600000000002,-0.01527979961018181,7.978052473599999,0.01007209045141195,0.7646842949265256
-0.0013934400000000001,-0.014731604002909083,7.9817071109818185,0.011093073703495509,0.7635218877760243
-0.0013915200000000003,-0.015480804666181808,7.981707110981817,0.010177837038679421,0.7657315690464821
-0.0013896000000000002,-0.015974180712727267,7.979879792290907,0.009855060224732546,0.7612641247381723
-0.00138768,-0.016394464011636353,7.990843704436364,0.008354204489977621,0.7592261776007834
-0.0013857600000000002,-0.017235030609454537,7.97622515490909,0.0058344142539158515,0.7550630305087099
-0.0013838400000000001,-0.017764953029818172,7.981707110981817,0.004216159233127766,0.7607266195433349
-0.00138192,-0.018057324020363627,7.979879792290908,0.003474405154269775,0.7610711053355913
-0.0013800000000000002,-0.018221782702545444,7.985361748363635,0.0031114360139819467,0.7601206482189138
-0.0013780800000000003,-0.01847760731927272,7.978052473600001,0.0028844444037803315,0.7646842949265253
-0.0013761600000000002,-0.01853242687999999,7.981707110981817,0.002934198175559876,0.7658274975167094
-0.00137424,-0.018696885562181808,7.987189067054544,0.002992844562790702,0.7592789520332115
-0.0013723200000000002,-0.018751705122909083,7.985361748363636,0.0029584509695885683,0.7613759658584457
-0.0013704000000000001,-0.018861344244363625,7.9743978362181815,0.0030074801310494316,0.7602436379807711
-0.00136848,-0.01887961743127272,7.983534429672726,0.002894613543433223,0.7681631359180914
-0.0013665600000000002,-0.018879617431272717,7.983534429672726,0.0030981001513620964,0.7640399454844127
-0.0013646400000000003,-0.018934436991999995,7.9890163857454555,0.003128079263702599,0.7554233596451031
-0.00136272,-0.01887961743127272,7.987189067054547,0.003154494069075743,0.76630913842776
-0.0013608000000000001,-0.018843071057454534,7.990843704436364,0.0031606275195872934,0.7621233445472253
-0.0013588800000000002,-0.018897890618181805,7.981707110981817,0.0033192880616845525,0.7603402588371578
-0.0013569600000000002,-0.018989256552727266,7.987189067054545,0.0033090617456311136,0.7594724269104762
-0.00135504,-0.01902580292654545,7.987189067054544,0.003204483506335695,0.7678414012873952
-0.0013531200000000002,-0.019208534795636355,7.992671023127271,0.0032578073917446594,0.7592415705225073
-0.0013512,-0.019062349300363626,7.990843704436364,0.0032419847191008247,0.7657773545880998
-0.00134928,-0.019025802926545446,7.985361748363635,0.0031906993702613944,0.7618582295798038
-0.0013473600000000001,-0.01904407611345453,7.987189067054545,0.0032708494139074727,0.7659255937521753
-0.0013454400000000003,-0.01893443699199999,7.983534429672726,0.0032861267012096827,0.76883226012684
-0.0013435200000000002,-0.019025802926545446,7.990843704436364,0.0033215507158002645,0.7663527109039666
-0.0013416,-0.019062349300363626,7.9981529792,0.0032645650609540106,0.7618691865710698
-0.0013396800000000002,-0.019098895674181812,7.987189067054547,0.003342994520431328,0.7661173900919226
-0.0013377600000000001,-0.019025802926545442,7.987189067054547,0.0033698551034033724,0.7700386875036306
-0.00133584,-0.01893443699199999,7.9890163857454555,0.00346034530689504,0.75610375817458
-0.0013339200000000002,-0.019135442047999992,7.992671023127271,0.0033933559013468494,0.7679957637750737
-0.0013320000000000003,-0.019025802926545446,7.985361748363635,0.003332590466407845,0.769246911653853
-0.0013300800000000002,-0.01745430885236363,7.981707110981817,0.009237796337788042,0.7704180174632402
-0.00132816,-0.017235030609454534,7.990843704436362,0.010005516822937538,0.7586454165447688
-0.0013262400000000002,-0.017161937861818174,7.985361748363635,0.010021456193691053,0.760023999443717
-0.0013243200000000001,-0.017143664674909083,7.990843704436363,0.010043472821942793,0.7656814198357106
-0.0013224,-0.0175091284130909,7.987189067054544,0.008367683160722391,0.7596658525127514
-0.0013204800000000002,-0.018294875450181814,7.990843704436362,0.005763126765167985,0.763952534227028
-0.0013185600000000003,-0.01864206600145454,7.994498341818183,0.004352088524619156,0.7591558059839599
-0.00131664,-0.018769978309818178,7.994498341818183,0.003815072094332865,0.7645554684815136
-0.0013147200000000001,-0.01904407611345454,7.989016385745452,0.0035590989693917714,0.7565893825036906
-0.0013128000000000003,-0.019062349300363626,7.9890163857454555,0.0034141531661258068,0.7654698848436886
-0.0013108800000000002,-0.019190261608727263,7.9963256605090915,0.0033798974863116942,0.7610952354379301
-0.00130896,-0.019208534795636358,7.994498341818183,0.0033708458293327573,0.7582844167555404
-0.0013070400000000002,-0.019263354356363636,7.985361748363635,0.0034146910321030265,0.7723918532671731
-0.00130512,-0.019062349300363633,7.992671023127272,0.00348864762563967,0.7597251891316196
-0.0013032,-0.01763704072145453,7.999980297890909,0.007736553139146744,0.7605159016722844
-0.0013012800000000001,-0.015206706862545445,7.994498341818183,0.013010919706206481,0.7676239366846086
-0.0012993600000000003,-0.015151887301818174,7.990843704436362,0.013465652653629014,0.7615447929005477
-0.0012974400000000002,-0.014950882245818175,7.994498341818183,0.01338645332698423,0.7644593803902653
-0.00129552,-0.01526152642327272,7.9981529792,0.012192543481006997,0.7645642031637233
-0.0012936000000000002,-0.014329593890909082,7.994498341818181,0.012907494228577473,0.7607024777481994
-0.0012916800000000001,-0.015133614114909084,7.9963256605090915,0.011217534240081532,0.7645620195025259
-0.00128976,-0.013817944657454536,7.999980297890909,0.013572980794001535,0.7604193031335339
-0.0012878400000000002,-0.014347867077818178,7.992671023127273,0.013483643342162269,0.7630056664428526
-0.0012859200000000003,-0.015151887301818177,7.994498341818183,0.011887701761487908,0.7569269284665675
-0.0012840000000000002,-0.015773175656727267,7.994498341818183,0.010863267457585013,0.7636902404248211
-0.0012820800000000001,-0.01668683500218181,7.999980297890909,0.00836937893596779,0.76109523543793
-0.0012801600000000002,-0.012977378059636356,8.005462253963636,0.020535680292393797,0.7574825586273025
-0.0012782400000000001,-0.01809387039418181,7.9963256605090915,0.004597876617372429,0.7638891548107959
