freq_GHz,detector_V_avg,detector_V_sd,contrast_pct,relative_noise_pct
2.746400436565751,0.2721184583909309,0.017612502647749856,-0.27608038548908365,6.472366024669806
2.746695344325171,0.2720921336181489,0.017477717011594777,-0.2857276896091654,6.423455459437433
2.746990252084591,0.2721508913384666,0.017452789886069055,-0.2641946035688287,6.412909324027714
2.7472851598440107,0.27215759739550216,0.017473584653526362,-0.26173701838074726,6.420392015782522
2.7475800676034305,0.27215964806308773,0.017462580463654745,-0.2609855051953902,6.416300354564997
2.7478749753628504,0.27210369811011575,0.01759006756910419,-0.2814896218422572,6.4644720712269725
2.7481698831222707,0.2722210179520148,0.01752452546129535,-0.23849513131078204,6.437609260716396
2.7484647908816906,0.2721073781477558,0.017522365056698554,-0.2801409894122261,6.439503837041792
2.7487596986411105,0.2721716255314251,0.017544530763805518,-0.25659609296395386,6.4461277804213335
2.7490546064005303,0.2721260309912242,0.017488519953836656,-0.2733052360656143,6.426625152373109
2.74934951415995,0.2721976136152319,0.01748287877287421,-0.24707217607932996,6.422862618328217
2.74964442191937,0.27215489871775284,0.01752681538492956,-0.26272600944195806,6.440014663526715
2.74993932967879,0.2721330236611889,0.017562989135631396,-0.2707426151336226,6.453825007837957
2.75023423743821,0.27218614856138235,0.01753618337533157,-0.2512738025152294,6.442717040531869
2.7505291451976297,0.2722416557347354,0.017555296336983474,-0.23093195240252057,6.4484240259282215
2.7508240529570496,0.272179595029919,0.017515257243975926,-0.2536754912823405,6.4351838138529756
2.7511189607164694,0.2722142125365571,0.017571952341888908,-0.24098912862379884,6.455192834403927
2.7514138684758893,0.2721841449576077,0.017558945048642888,-0.2520080681102425,6.45112706744093
2.7517087762353096,0.2721730514419467,0.017572142222284346,-0.25607353603387806,6.456238826433705
2.7520036839947295,0.2723251121081028,0.017500453996832428,-0.20034749033324692,6.426309296766362
2.7522985917541494,0.27222174690158624,0.01747077234952127,-0.23822799137145614,6.417845946685998
2.7525934995135692,0.27219885300354385,0.017484093370934643,-0.24661797440142708,6.423279590640675
2.752888407272989,0.27232942205808375,0.01750810477925744,-0.1987680123809404,6.429016977652612
2.753183315032409,0.2721804795786533,0.01750429014036691,-0.2533513285357282,6.431133550600057
2.753478222791829,0.2722015277484431,0.017469955465578623,-0.24563775407055446,6.4180225622111875
2.7537731305512487,0.27213752643716693,0.017479946375806868,-0.2690924717647032,6.42320322546283
2.7540680383106686,0.2722183004023457,0.017499186829244236,-0.2394910384107823,6.4283653242195635
2.7543629460700885,0.27219764668581914,0.017528437840885685,-0.24706005662003144,6.439599333170457
2.7546578538295083,0.27214335415317903,0.017518782384878286,-0.2669567743681979,6.437336101552433
2.754952761588928,0.27219996902442495,0.017432784088943384,-0.24620898348881934,6.404403406592273
2.7552476693483485,0.27206988269301063,0.017391861556402384,-0.2938820407801804,6.392424396354978
2.7555425771077684,0.2722649620303931,0.017506567898362625,-0.22239083700586454,6.42997459820348
2.7558374848671883,0.2721980350083588,0.017532793224964684,-0.24691774710541606,6.441190225501178
2.756132392626608,0.2722443560170583,0.017386708126921103,-0.22994237330928813,6.386434738735845
2.756427300386028,0.2722068083243927,0.017423586705261538,-0.24370256843621033,6.40086367145439
2.756722208145448,0.27217696242748546,0.017364564442034852,-0.2546402675603361,6.3798803128538815
2.7570171159048678,0.2721904010518407,0.017449568300971264,-0.24971538189525228,6.41079488238377
2.7573120236642876,0.2722089920317673,0.01741751493707421,-0.24290229983270162,6.398581768761537
2.7576069314237075,0.27223268592101996,0.017380500727802776,-0.23421914205957783,6.384428331594687
2.7579018391831274,0.27217346980020773,0.017389799315882828,-0.25592021925470726,6.389233795875852
2.7581967469425472,0.27216171892266444,0.017292754861833726,-0.260226592201462,6.353852749859914
2.7584916547019676,0.27231337984265896,0.017354663266739154,-0.2046470424582071,6.373048315424888
2.7587865624613874,0.27217610893905203,0.017298436223453856,-0.25495304756221593,6.355604204529013
2.7590814702208073,0.2721520562784867,0.01729779582310407,-0.2637676851392277,6.355930599842188
2.759376377980227,0.2723110552264985,0.01733366010369159,-0.2054989502504623,6.365389788994824
2.759671285739647,0.2722245949576247,0.01723620888825206,-0.23718425728184095,6.331613383770524
2.759966193499067,0.2722395868328832,0.01724068487105081,-0.2316901479443506,6.332908843868532
2.760261101258487,0.2722259968919892,0.017218640014347603,-0.236670486952935,6.325126994090659
2.7605560090179067,0.27218365829010294,0.017213913067323047,-0.25218641834568284,6.324374202133712
2.7608509167773265,0.2722291123307107,0.017164948314141008,-0.2355287644749228,6.305331625696448
2.7611458245367464,0.2721822140938908,0.017175877950733123,-0.25271567647766174,6.310433621797273
2.7614407322961663,0.2722195685788552,0.017178962076313743,-0.2390262866514162,6.310700647274527
2.761735640055586,0.2721791539373522,0.017163226747884557,-0.2538371395583698,6.30585645505939
2.7620305478150065,0.27215361165968216,0.017108847425094994,-0.2631976807734004,6.286467161232812
2.7623254555744263,0.2721217025914294,0.017198247939768343,-0.27489147536648184,6.320057450761374
2.762620363333846,0.2723139942710633,0.017166085616413973,-0.20442187137218895,6.303783858910582
2.762915271093266,0.27227646290095503,0.01708345592034891,-0.21817608473143607,6.274305071519638
2.763210178852686,0.2722088004778283,0.017128210739205722,-0.24297249907507013,6.292306019915339
